37.780138;-122.485291;6150 GEARY BLVD, SAN FRANCISCO, CA
37.779914;-122.487257;6333 GEARY BLVD, SAN FRANCISCO, CA
37.779391;-122.499751;7501 GEARY BLVD, SAN FRANCISCO, CA
37.787894;-122.403954;26 GEARY ST, SAN FRANCISCO, CA
37.78692;-122.411831;516 GEARY ST, SAN FRANCISCO, CA
37.786753;-122.413049;599 GEARY ST, SAN FRANCISCO, CA
37.786555;-122.414614;689 GEARY ST, SAN FRANCISCO, CA
37.786513;-122.415057;712 GEARY ST, SAN FRANCISCO, CA
37.786341;-122.416358;798 GEARY ST, SAN FRANCISCO, CA
37.786194;-122.417516;868 GEARY ST, SAN FRANCISCO, CA
37.786079;-122.418277;901 GEARY ST, SAN FRANCISCO, CA
37.786062;-122.418554;920 GEARY ST, SAN FRANCISCO, CA
37.787497;-122.406989;233 GEARY ST, SAN FRANCISCO, CA
37.713941;-122.43558;1231 GENEVA AVE, SAN FRANCISCO, CA
37.708452;-122.420519;2145 GENEVA AVE, SAN FRANCISCO, CA
37.70829;-122.419933;2203 GENEVA AVE, SAN FRANCISCO, CA
37.716157;-122.384458;650 GILMAN AVE, SAN FRANCISCO, CA
37.777858;-122.445341;2101 GOLDEN GATE AVE, SAN FRANCISCO, CA
37.775072;-122.422609;201 GOUGH ST, SAN FRANCISCO, CA
37.796861;-122.427014;2567 GOUGH ST, SAN FRANCISCO, CA
37.803047;-122.428275;3221 GOUGH ST, SAN FRANCISCO, CA
37.77322;-122.422224;61 GOUGH ST, SAN FRANCISCO, CA
37.754241;-122.441062;234 GRAND VIEW AVE, SAN FRANCISCO, CA
37.79649;-122.406702;1050 GRANT AVE, SAN FRANCISCO, CA
37.799158;-122.40726;1336 GRANT AVE, SAN FRANCISCO, CA
37.799792;-122.40742;1401 GRANT AVE, SAN FRANCISCO, CA
37.800239;-122.40752;1461 GRANT AVE, SAN FRANCISCO, CA
37.794651;-122.406329;838 GRANT AVE, SAN FRANCISCO, CA
